 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.2024323E+10  0.3688551E+10  0.7227869E+09  0.2814905E+16  0.7888136E+10  0.0000000E+00  0.0000000E+00  0.3082690E+10 -0.4626456E+10  0.4898796E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.6972364E+10  0.1274426E+11  0.2750095E+10  0.8214535E+16  0.3663058E+11  0.5130711E+07  0.1682349E+08  0.8452547E+10 -0.1512179E+11  0.1702910E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.1366566E+11  0.2312672E+11  0.5412523E+10  0.1412850E+17  0.8374376E+11  0.1533019E+09  0.2124794E+09  0.9621761E+10 -0.2587701E+11  0.3104959E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.2623491E+11  0.2865895E+11  0.9293369E+10  0.1768655E+17  0.1349194E+12  0.1260198E+10  0.7788232E+09  0.1238693E+12 -0.3372460E+11  0.3727609E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.3832941E+11  0.3271437E+11  0.1256642E+11  0.2132590E+17  0.1916044E+12  0.6448093E+10  0.1612587E+10  0.2243108E+12 -0.4154013E+11  0.3999511E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04  0.5005565E+11  0.3503596E+11  0.1498864E+11  0.2456054E+17  0.2519364E+12  0.2346334E+11  0.2787945E+10  0.3019102E+12 -0.4927764E+11  0.4009785E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04  0.5503254E+11  0.8954732E+10 -0.1250132E+10  0.3069478E+17  0.3178789E+12  0.6374857E+11  0.4177497E+10  0.2957208E+12  0.7955603E+11  0.6497082E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.5952893E+11 -0.3984041E+10 -0.4742686E+10  0.2875770E+17  0.3972627E+12  0.1373267E+12  0.5271958E+10  0.3005280E+12  0.8937343E+11 -0.1808723E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.6740100E+11 -0.1369175E+11 -0.6449504E+10  0.2917766E+17  0.4632002E+12  0.2499231E+12  0.6645015E+10  0.3234856E+12  0.9268659E+11 -0.3337050E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.2308809E+12  0.3216061E+11 -0.7996499E+10  0.7373398E+17  0.6989569E+12  0.4129191E+12  0.8262331E+10  0.2965729E+12  0.1154902E+12  0.9100556E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03  0.2321282E+12  0.3518812E+11 -0.5621341E+10  0.6177209E+17  0.8787174E+12  0.9487867E+12  0.4151932E+11  0.2599758E+12  0.6943310E+11  0.8797090E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03  0.2304586E+12  0.3370642E+11 -0.4008124E+10  0.5540009E+17  0.9805411E+12  0.2234462E+13  0.4366530E+11  0.2330946E+12  0.3530895E+11  0.1012670E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03  0.8260147E+12 -0.8656340E+10 -0.4465812E+10  0.2139730E+18  0.1939269E+13  0.4054621E+13  0.4398531E+11 -0.4914436E+11  0.5309902E+09  0.4865185E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03  0.7746108E+12 -0.1386373E+11 -0.6330047E+10  0.1719200E+18  0.2414395E+13  0.1002476E+14  0.4581916E+12 -0.5746035E+11  0.3357857E+11 -0.1613838E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03  0.7417755E+12 -0.1608156E+11 -0.7833739E+10  0.1470654E+18  0.2659954E+13  0.2456076E+14  0.3873645E+12 -0.3490065E+11  0.6315770E+11 -0.6795804E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03  0.8567207E+12 -0.4984814E+11 -0.1351570E+11  0.1677483E+18  0.3050535E+13  0.4421812E+14  0.3687313E+12  0.3039805E+12  0.1694405E+12 -0.5679188E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
