 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.6612748E+07  0.6280629E+08 -0.1245580E+10  0.1441668E+15  0.2355423E+09  0.0000000E+00  0.0000000E+00 -0.1591114E+10  0.1141675E+12  0.6099749E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.1962313E+08  0.3137200E+09 -0.5668435E+10  0.4638506E+15  0.1577216E+10  0.0000000E+00  0.0000000E+00 -0.7238194E+10  0.5194283E+12  0.3037580E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.2456598E+08  0.7896852E+09 -0.1313159E+11  0.8536455E+15  0.4784714E+10  0.0000000E+00  0.0000000E+00 -0.1672715E+11  0.1202896E+13  0.7627384E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04 -0.1438508E+08  0.1425232E+10 -0.2283881E+11  0.1258266E+16  0.1022726E+11  0.0000000E+00  0.0000000E+00 -0.2855958E+11  0.2089478E+13  0.1369488E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04 -0.9665967E+08  0.2256595E+10 -0.3420038E+11  0.1655640E+16  0.1804746E+11  0.0000000E+00  0.0000000E+00 -0.4239452E+11  0.3124103E+13  0.2151272E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04 -0.2198693E+09  0.3251749E+10 -0.4648891E+11  0.2027905E+16  0.2817528E+11  0.0000000E+00  0.0000000E+00 -0.5723484E+11  0.4240330E+13  0.3077188E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04 -0.3780625E+09  0.4505523E+10 -0.6235226E+11  0.2693434E+16  0.4054228E+11  0.0000000E+00  0.0000000E+00 -0.7402282E+11  0.5726170E+13  0.4226587E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04 -0.4734177E+09  0.5521280E+10 -0.7456439E+11  0.2909096E+16  0.5499980E+11  0.0000000E+00  0.0000000E+00 -0.8477332E+11  0.6842226E+13  0.5168890E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04 -0.6365306E+09  0.6576687E+10 -0.8604312E+11  0.3126668E+16  0.7089867E+11  0.0000000E+00  0.0000000E+00 -0.9537786E+11  0.7887707E+13  0.6150913E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.2937720E+09  0.7446003E+10 -0.5489510E+11  0.2310206E+16  0.7079073E+11  0.0000000E+00  0.0000000E+00 -0.8650253E+11  0.4821603E+13  0.6477567E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03 -0.4846994E+09  0.8029348E+10 -0.6968216E+11  0.2375277E+16  0.7846721E+11  0.0000000E+00  0.0000000E+00 -0.1045258E+12  0.6163916E+13  0.6978890E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03 -0.1290083E+10  0.8752118E+10 -0.8103817E+11  0.2524114E+16  0.8988107E+11  0.0000000E+00  0.0000000E+00 -0.1185368E+12  0.7185734E+13  0.7605711E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03 -0.4323869E+10  0.9555751E+10 -0.1059378E+12  0.5171306E+16  0.9993419E+11  0.0000000E+00  0.0000000E+00 -0.1356824E+12  0.8791586E+13  0.7729708E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03 -0.4622382E+10  0.9760654E+10 -0.1228324E+12  0.4336426E+16  0.1165904E+12  0.0000000E+00  0.0000000E+00 -0.1395398E+12  0.1023854E+14  0.7872004E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03 -0.5211871E+10  0.9960279E+10 -0.1308278E+12  0.3898785E+16  0.1339247E+12  0.0000000E+00  0.0000000E+00 -0.1388278E+12  0.1097778E+14  0.8026503E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03 -0.7659559E+10  0.7226580E+10 -0.2662243E+12  0.1545104E+17  0.1771472E+12  0.0000000E+00  0.0000000E+00 -0.8305199E+11  0.1887901E+14  0.5068087E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1700000E-03 -0.1016619E+11  0.6912165E+10 -0.2999307E+12  0.1174761E+17  0.2293325E+12  0.0000000E+00  0.0000000E+00 -0.8331059E+11  0.2118294E+14  0.4806311E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1800000E-03 -0.1181686E+11  0.6760677E+10 -0.3077717E+12  0.9635239E+16  0.2762260E+12  0.0000000E+00  0.0000000E+00 -0.8258060E+11  0.2191395E+14  0.4665405E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
