 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.2024323E+08  0.3688551E+08  0.7227869E+07  0.2814905E+14  0.7888136E+08  0.0000000E+00  0.0000000E+00  0.3082690E+08 -0.4626456E+08  0.4898796E+09  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.6969028E+08  0.1274787E+09  0.2737885E+08  0.8208754E+14  0.3660964E+09  0.5131368E+03  0.1682010E+04  0.8432590E+08 -0.1495599E+09  0.1703608E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.1364612E+09  0.2316129E+09  0.5332541E+08  0.1408807E+15  0.8358883E+09  0.1533248E+05  0.2125473E+05  0.9542166E+08 -0.2478284E+09  0.3111007E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.2286485E+09  0.3077662E+09  0.5671832E+08  0.1751529E+15  0.1362210E+10  0.1260709E+06  0.7810083E+05  0.5551115E+09 -0.3031786E+09  0.3974759E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.3356458E+09  0.3684164E+09  0.4906676E+08  0.2112823E+15  0.1953579E+10  0.5875651E+06  0.1638640E+06  0.9881411E+09 -0.4725708E+09  0.4348944E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04  0.4505606E+09  0.4093293E+09  0.3220675E+08  0.2443964E+15  0.2590038E+10  0.1960103E+07  0.2834970E+06  0.1336424E+10 -0.6664052E+09  0.4367332E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04  0.5547129E+09  0.4318515E+09  0.3361404E+08  0.2703118E+15  0.3220969E+10  0.5229055E+07  0.4288758E+06  0.1165372E+10 -0.9193120E+09  0.4476557E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.6599315E+09  0.4470758E+09  0.3634748E+08  0.2921610E+15  0.3844123E+10  0.1170572E+08  0.5710625E+06  0.9497220E+09 -0.1151694E+10  0.4370580E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.7630441E+09  0.4531253E+09  0.3884123E+08  0.3092903E+15  0.4452099E+10  0.2291130E+08  0.7159848E+06  0.7081697E+09 -0.1355042E+10  0.4073505E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.8547338E+09  0.4805165E+09  0.3764531E+08  0.3242651E+15  0.5046598E+10  0.4086813E+08  0.8592842E+06  0.1217597E+10 -0.1025135E+10  0.4154725E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
