 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.1349540E+06  0.1281761E+07 -0.2542000E+08  0.2942180E+13  0.4806986E+07  0.0000000E+00  0.0000000E+00 -0.3247172E+08  0.2329949E+10  0.1244847E+09  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.4004721E+06  0.6402449E+07 -0.1156823E+09  0.9466339E+13  0.3218808E+08  0.0000000E+00  0.0000000E+00 -0.1477182E+09  0.1060058E+11  0.6199143E+09  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.5013465E+06  0.1611602E+08 -0.2679916E+09  0.1742134E+14  0.9764723E+08  0.0000000E+00  0.0000000E+00 -0.3413703E+09  0.2454890E+11  0.1556609E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04 -0.7195041E+06  0.3115471E+08 -0.4696261E+09  0.2576280E+14  0.2093297E+09  0.0000000E+00  0.0000000E+00 -0.6125458E+09  0.4303681E+11  0.2967584E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04 -0.2890872E+07  0.5097690E+08 -0.7049192E+09  0.3391377E+14  0.3701654E+09  0.0000000E+00  0.0000000E+00 -0.9175476E+09  0.6456316E+11  0.4802414E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04 -0.5909457E+07  0.7453416E+08 -0.9585904E+09  0.4153000E+14  0.5785881E+09  0.0000000E+00  0.0000000E+00 -0.1233886E+10  0.8772881E+11  0.6966273E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04 -0.8600299E+07  0.1009770E+09 -0.1203846E+10  0.4804859E+14  0.8263123E+09  0.0000000E+00  0.0000000E+00 -0.1557558E+10  0.1102911E+12  0.9400590E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04 -0.1206446E+08  0.1291889E+09 -0.1446229E+10  0.5396288E+14  0.1108466E+10  0.0000000E+00  0.0000000E+00 -0.1870747E+10  0.1325570E+12  0.1199947E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04 -0.1633283E+08  0.1583907E+09 -0.1680854E+10  0.5922566E+14  0.1420278E+10  0.0000000E+00  0.0000000E+00 -0.2166810E+10  0.1540606E+12  0.1468901E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03 -0.2112080E+08  0.1860555E+09 -0.1897598E+10  0.6374584E+14  0.1755193E+10  0.0000000E+00  0.0000000E+00 -0.2387398E+10  0.1740379E+12  0.1729039E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
