 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.2024323E+10  0.3688551E+10  0.7227869E+09  0.2814905E+16  0.7888136E+10  0.0000000E+00  0.0000000E+00  0.3082690E+10 -0.4626456E+10  0.4898796E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.6972364E+10  0.1274426E+11  0.2750095E+10  0.8214535E+16  0.3663058E+11  0.5130711E+07  0.1682349E+08  0.8452547E+10 -0.1512179E+11  0.1702910E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.1366566E+11  0.2312672E+11  0.5412523E+10  0.1412850E+17  0.8374376E+11  0.1533019E+09  0.2124794E+09  0.9621761E+10 -0.2587701E+11  0.3104959E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.2623491E+11  0.2865895E+11  0.9293369E+10  0.1768655E+17  0.1349194E+12  0.1260198E+10  0.7788232E+09  0.1238693E+12 -0.3372460E+11  0.3727609E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.3832941E+11  0.3271437E+11  0.1256642E+11  0.2132590E+17  0.1916044E+12  0.6448093E+10  0.1612587E+10  0.2243108E+12 -0.4154013E+11  0.3999511E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04  0.5005565E+11  0.3503596E+11  0.1498864E+11  0.2456054E+17  0.2519364E+12  0.2346334E+11  0.2787945E+10  0.3019102E+12 -0.4927764E+11  0.4009785E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04  0.5505723E+11  0.1514297E+11  0.9671921E+09  0.3032716E+17  0.3159528E+12  0.6374857E+11  0.4177497E+10  0.2293689E+12  0.6605164E+11  0.4682233E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.5966224E+11  0.6831738E+10  0.4316546E+09  0.2821008E+17  0.3929083E+12  0.1373466E+12  0.5142322E+10  0.1775202E+12  0.6265831E+11 -0.1179686E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.6770474E+11  0.1476967E+10  0.2359601E+10  0.2853457E+17  0.4567002E+12  0.2500531E+12  0.6383884E+10  0.1512842E+12  0.5213483E+11 -0.2463229E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.2324088E+12  0.6095589E+11  0.1587995E+11  0.7317709E+17  0.6956675E+12  0.4137127E+12  0.7877070E+10  0.1015844E+12 -0.1084887E+12  0.2674082E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03  0.2341972E+12  0.5866602E+11  0.1496779E+11  0.6152728E+17  0.8780581E+12  0.9537378E+12  0.4105831E+11  0.9682577E+11 -0.1383121E+12  0.2864171E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03  0.2335960E+12  0.5126069E+11  0.1352381E+11  0.5537401E+17  0.9831924E+12  0.2254142E+13  0.4353017E+11  0.9596170E+11 -0.1584653E+12  0.2482129E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03  0.8297727E+12 -0.6232209E+10  0.3876767E+10  0.2131749E+18  0.1938824E+13  0.4104282E+13  0.4421029E+11 -0.2485941E+12 -0.5822408E+11 -0.4905070E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03  0.7797281E+12 -0.9148907E+10  0.3239311E+10  0.1711688E+18  0.2412197E+13  0.1014556E+14  0.4558846E+12 -0.2369620E+12 -0.5557950E+11 -0.7554210E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03  0.7473231E+12 -0.9809626E+10  0.2536247E+10  0.1464043E+18  0.2657203E+13  0.2483197E+14  0.3854769E+12 -0.1874319E+12 -0.4417864E+11 -0.9422933E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03  0.8130912E+12 -0.4486122E+11  0.4858699E+10  0.1787713E+18  0.3057772E+13  0.4474996E+14  0.3664590E+12  0.1726912E+12 -0.4894521E+11 -0.4653547E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1700000E-03  0.7727390E+12 -0.4213873E+11  0.3672633E+10  0.1526489E+18  0.3184138E+13  0.7077826E+14  0.5203826E+12  0.1987272E+12 -0.3900768E+11 -0.4040579E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
