 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Iteration time
      time      It. Time    Accumulated
  0.1000E-04  0.000000E+00  0.000000E+00
  0.2000E-04  0.295530E+02  0.295530E+02
  0.3000E-04  0.373600E+01  0.332890E+02
  0.4000E-04  0.380600E+01  0.370950E+02
  0.5000E-04  0.294060E+02  0.665010E+02
  0.6000E-04  0.397100E+01  0.704720E+02
  0.7000E-04  0.397800E+01  0.744500E+02
  0.8000E-04  0.295780E+02  0.104028E+03
  0.9000E-04  0.400500E+01  0.108033E+03
  0.1000E-03  0.398900E+01  0.112022E+03
  0.1100E-03  0.297040E+02  0.141726E+03
  0.1200E-03  0.390999E+01  0.145636E+03
  0.1300E-03  0.401700E+01  0.149653E+03
  0.1400E-03  0.294770E+02  0.179130E+03
  0.1500E-03  0.388901E+01  0.183019E+03
  0.1600E-03  0.384599E+01  0.186865E+03
  0.1700E-03  0.290110E+02  0.215876E+03
  0.1800E-03  0.426500E+01  0.220141E+03
  0.1900E-03  0.403600E+01  0.224177E+03
  0.2000E-03  0.300800E+02  0.254257E+03
  0.2100E-03  0.388699E+01  0.258144E+03
  0.2200E-03  0.383600E+01  0.261980E+03
  0.2300E-03  0.301500E+02  0.292130E+03
  0.2400E-03  0.438699E+01  0.296517E+03
  0.2500E-03  0.415799E+01  0.300675E+03
  0.2600E-03  0.296660E+02  0.330341E+03
  0.2700E-03  0.423199E+01  0.334573E+03
  0.2800E-03  0.407300E+01  0.338646E+03
  0.2900E-03  0.301790E+02  0.368825E+03
  0.3000E-03  0.414502E+01  0.372970E+03
  0.3100E-03  0.396799E+01  0.376938E+03
  0.3200E-03  0.294520E+02  0.406390E+03
  0.3300E-03  0.385699E+01  0.410247E+03
  0.3400E-03  0.388303E+01  0.414130E+03
  0.3500E-03  0.293020E+02  0.443432E+03
  0.3600E-03  0.367398E+01  0.447106E+03
  0.3700E-03  0.364401E+01  0.450750E+03
  0.3800E-03  0.295770E+02  0.480327E+03
  0.3900E-03  0.364700E+01  0.483974E+03
  0.4000E-03  0.356897E+01  0.487543E+03
  0.4100E-03  0.305210E+02  0.518064E+03
  0.4200E-03  0.366705E+01  0.521731E+03
  0.4300E-03  0.356696E+01  0.525298E+03
  0.4400E-03  0.132996E+00  0.525431E+03
  0.4500E-03  0.400391E-01  0.525471E+03
  0.4600E-03  0.369873E-01  0.525508E+03
  0.4700E-03  0.130005E+00  0.525638E+03
  0.4800E-03  0.419922E-01  0.525680E+03
  0.4900E-03  0.399780E-01  0.525720E+03
  0.5000E-03  0.130005E+00  0.525850E+03
  0.5100E-03  0.419922E-01  0.525892E+03
  0.5200E-03  0.360107E-01  0.525928E+03
  0.5300E-03  0.127014E+00  0.526055E+03
  0.5400E-03  0.380249E-01  0.526093E+03
  0.5500E-03  0.399780E-01  0.526133E+03
  0.5600E-03  0.135986E+00  0.526269E+03
  0.5700E-03  0.380249E-01  0.526307E+03
  0.5800E-03  0.419922E-01  0.526349E+03
  0.5900E-03  0.136963E+00  0.526486E+03
  0.6000E-03  0.370483E-01  0.526523E+03
  0.6100E-03  0.419922E-01  0.526565E+03
  0.6200E-03  0.132019E+00  0.526697E+03
  0.6300E-03  0.359497E-01  0.526733E+03
  0.6400E-03  0.370483E-01  0.526770E+03
  0.6500E-03  0.134949E+00  0.526905E+03
  0.6600E-03  0.380249E-01  0.526943E+03
  0.6700E-03  0.369873E-01  0.526980E+03
  0.6800E-03  0.129028E+00  0.527109E+03
  0.6900E-03  0.399780E-01  0.527149E+03
  0.7000E-03  0.440063E-01  0.527193E+03
  0.7100E-03  0.142029E+00  0.527335E+03
  0.7200E-03  0.419922E-01  0.527377E+03
  0.7300E-03  0.429688E-01  0.527420E+03
  0.7400E-03  0.137024E+00  0.527557E+03
  0.7500E-03  0.379639E-01  0.527595E+03
  0.7600E-03  0.370483E-01  0.527632E+03
  0.7700E-03  0.134949E+00  0.527767E+03
  0.7800E-03  0.460205E-01  0.527813E+03
  0.7900E-03  0.449829E-01  0.527858E+03
  0.8000E-03  0.135010E+00  0.527993E+03
  0.8100E-03  0.390015E-01  0.528032E+03
  0.8200E-03  0.369873E-01  0.528069E+03
  0.8300E-03  0.137024E+00  0.528206E+03
  0.8400E-03  0.380249E-01  0.528244E+03
  0.8500E-03  0.419922E-01  0.528286E+03
  0.8600E-03  0.131958E+00  0.528418E+03
  0.8700E-03  0.380249E-01  0.528456E+03
  0.8800E-03  0.369873E-01  0.528493E+03
  0.8900E-03  0.135986E+00  0.528629E+03
  0.9000E-03  0.410156E-01  0.528670E+03
  0.9100E-03  0.430298E-01  0.528713E+03
  0.9200E-03  0.138000E+00  0.528851E+03
  0.9300E-03  0.379639E-01  0.528889E+03
  0.9400E-03  0.430298E-01  0.528932E+03
  0.9500E-03  0.127014E+00  0.529059E+03
  0.9600E-03  0.379639E-01  0.529097E+03
  0.9700E-03  0.410156E-01  0.529138E+03
  0.9800E-03  0.125977E+00  0.529264E+03
  0.9900E-03  0.380249E-01  0.529302E+03
