 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.8097291E+08  0.1475420E+09  0.2891148E+08  0.1125962E+15  0.3155254E+09  0.0000000E+00  0.0000000E+00  0.1233076E+09 -0.1850582E+09  0.1959518E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.2787652E+09  0.5099106E+09  0.1095302E+09  0.3283572E+15  0.1464411E+10  0.8210165E+04  0.2691234E+05  0.3373278E+09 -0.5984405E+09  0.6814346E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.5458694E+09  0.9264092E+09  0.2133986E+09  0.5635714E+15  0.3343740E+10  0.2453188E+06  0.3400725E+06  0.3817828E+09 -0.9926402E+09  0.1244328E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.8803732E+09  0.1212000E+10  0.2586244E+09  0.7398523E+15  0.5541451E+10  0.2017114E+07  0.1249507E+07 -0.2780946E+10 -0.5578527E+09  0.1126409E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.1246887E+10  0.1306747E+10  0.2909561E+09  0.9096861E+15  0.7991970E+10  0.9166938E+07  0.2610675E+07 -0.6176647E+10  0.7912923E+08  0.9293779E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04  0.1639609E+10  0.1258723E+10  0.3143921E+09  0.1058298E+16  0.1058749E+11  0.2933269E+08  0.4487751E+07 -0.9479088E+10  0.7572555E+09  0.6976038E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04  0.2125820E+10  0.9444288E+09  0.3350567E+09  0.1137695E+16  0.1306172E+11  0.7518751E+08  0.6753191E+07 -0.5693024E+10  0.1473596E+10  0.1326443E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.2558501E+10  0.6518113E+09  0.3172079E+09  0.1208930E+16  0.1548585E+11  0.1669149E+09  0.8954098E+07 -0.2653065E+10  0.2200902E+10 -0.3912587E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.2962700E+10  0.4012732E+09  0.2674355E+09  0.1266414E+16  0.1786510E+11  0.3306296E+09  0.1130182E+08 -0.4195027E+09  0.2956944E+10 -0.8334584E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.3194329E+10  0.9173075E+09  0.1976199E+09  0.1312653E+16  0.1978282E+11  0.5960435E+09  0.1368106E+08  0.7374598E+10  0.3045371E+10 -0.8808879E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03  0.3737019E+10  0.9755103E+09  0.1674290E+09  0.1293341E+16  0.2183008E+11  0.9837962E+09  0.1551980E+08  0.8744848E+10  0.3550892E+10 -0.7915311E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03  0.4186606E+10  0.9124251E+09  0.1522388E+09  0.1289382E+16  0.2371193E+11  0.1533158E+10  0.1747592E+08  0.9446728E+10  0.3847315E+10 -0.7124043E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03  0.2577512E+10  0.2301651E+10 -0.1580738E+09  0.1897654E+16  0.2567973E+11  0.2310910E+10  0.1916025E+08  0.7798138E+10  0.4654042E+10  0.9134953E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03  0.2607416E+10  0.2446462E+10 -0.1867231E+09  0.1595262E+16  0.2901519E+11  0.3106581E+10  0.2795287E+08  0.8255301E+10  0.5021726E+10  0.1319649E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03  0.2875801E+10  0.2294698E+10 -0.1873695E+09  0.1478962E+16  0.3123493E+11  0.3791208E+10  0.3208220E+08  0.7956572E+10  0.5231613E+10  0.1344195E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03  0.2011159E+10  0.2036412E+10  0.5572236E+08  0.2520387E+16  0.3617416E+11  0.4591590E+10  0.3269382E+08  0.8084269E+10 -0.7315588E+09  0.7521129E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1700000E-03  0.2427352E+10  0.2005243E+10  0.7587956E+08  0.2142101E+16  0.3984279E+11  0.5370822E+10  0.4661531E+08  0.6364749E+10 -0.1184661E+10  0.8667574E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1800000E-03  0.3042522E+10  0.1913871E+10  0.1236164E+09  0.1969280E+16  0.4176698E+11  0.6126599E+10  0.4740973E+08  0.5873380E+10 -0.1858505E+10  0.9117017E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1900000E-03  0.3429263E+10  0.1706348E+10  0.1571200E+09  0.2071564E+16  0.4393935E+11  0.7129498E+10  0.4622295E+08  0.1000301E+11 -0.6113265E+09  0.1137598E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-03  0.4668683E+10  0.1383246E+10  0.1750692E+09  0.1821422E+16  0.4657693E+11  0.8416995E+10  0.5600490E+08  0.8766407E+10 -0.5195319E+09  0.8494463E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2100000E-03  0.5152831E+10  0.1267418E+10  0.1614906E+09  0.1715470E+16  0.4789101E+11  0.1017181E+11  0.5459417E+08  0.8497202E+10 -0.1175075E+09  0.7233994E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2200000E-03  0.9974729E+10  0.5342525E+09 -0.1805641E+09  0.3257567E+16  0.5395775E+11  0.1252731E+11  0.5341370E+08  0.2772702E+10  0.6828850E+10 -0.3606352E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2300000E-03  0.1084243E+11  0.4698294E+09 -0.1849190E+09  0.2578569E+16  0.5909920E+11  0.1660756E+11  0.1172980E+09  0.2623495E+10  0.6376684E+10 -0.4475592E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2400000E-03  0.1045117E+11  0.3846278E+09 -0.1641621E+09  0.2242430E+16  0.6091143E+11  0.2322195E+11  0.1110705E+09  0.2381988E+10  0.5803567E+10 -0.5244501E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2500000E-03  0.1147587E+11  0.1575582E+10  0.9772539E+08  0.2940165E+16  0.6495843E+11  0.3110000E+11  0.1030084E+09  0.7246432E+10  0.5150790E+08  0.5237834E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2600000E-03  0.1053862E+11  0.1528936E+10  0.9840726E+08  0.2492651E+16  0.6929131E+11  0.4045708E+11  0.1556615E+09  0.6952652E+10  0.2105687E+09  0.4426930E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2700000E-03  0.1046513E+11  0.1448724E+10  0.6676152E+08  0.2284438E+16  0.7071664E+11  0.5104479E+11  0.1451817E+09  0.6611270E+10  0.4799737E+09  0.3479061E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
