 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.1160631E+07  0.3822171E+07  0.1056147E+09  0.1201638E+14  0.2033796E+08  0.0000000E+00  0.0000000E+00  0.5686981E+08 -0.9644051E+10  0.3660295E+09  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.4102902E+07  0.1727118E+08  0.4789830E+09  0.3858084E+14  0.1355491E+09  0.0000000E+00  0.0000000E+00  0.2271152E+09 -0.4374731E+11  0.1672065E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.7108332E+07  0.3978413E+08  0.1106396E+10  0.7088137E+14  0.4095169E+09  0.0000000E+00  0.0000000E+00  0.4606958E+09 -0.1010566E+12  0.3888935E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.3768819E+07  0.5615470E+08  0.1886687E+10  0.1028674E+15  0.8643906E+09  0.0000000E+00  0.0000000E+00  0.5993084E+09 -0.1725459E+12  0.5612111E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04 -0.2460191E+07  0.7000904E+08  0.2789582E+10  0.1343273E+15  0.1508655E+10  0.0000000E+00  0.0000000E+00  0.7340818E+09 -0.2551038E+12  0.7157341E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04 -0.1171582E+08  0.8208992E+08  0.3761359E+10  0.1638622E+15  0.2335615E+10  0.0000000E+00  0.0000000E+00  0.8717606E+09 -0.3438074E+12  0.8569084E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04 -0.2340711E+08  0.1239165E+09  0.4734551E+10  0.1901998E+15  0.3321633E+10  0.0000000E+00  0.0000000E+00  0.1300761E+10 -0.4332784E+12  0.1279869E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04 -0.3741543E+08  0.1745563E+09  0.5701486E+10  0.2140479E+15  0.4447995E+10  0.0000000E+00  0.0000000E+00  0.1680361E+10 -0.5221546E+12  0.1785085E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04 -0.5352589E+08  0.2306669E+09  0.6639180E+10  0.2352665E+15  0.5695053E+10  0.0000000E+00  0.0000000E+00  0.1992885E+10 -0.6082228E+12  0.2342379E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03 -0.5481915E+07  0.3131770E+09  0.7635185E+10  0.2638900E+15  0.7061191E+10  0.0000000E+00  0.0000000E+00  0.3757336E+10 -0.6976226E+12  0.3089447E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03 -0.3342485E+08  0.4107128E+09  0.8479376E+10  0.2779070E+15  0.8521015E+10  0.0000000E+00  0.0000000E+00  0.4143647E+10 -0.7745817E+12  0.3960137E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03 -0.6072766E+08  0.4955556E+09  0.9243189E+10  0.2908638E+15  0.1003997E+11  0.0000000E+00  0.0000000E+00  0.4342047E+10 -0.8443012E+12  0.4735555E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03 -0.5849281E+08  0.6096793E+09  0.1124164E+11  0.3668093E+15  0.1177203E+11  0.0000000E+00  0.0000000E+00  0.6143982E+10 -0.1032335E+13  0.5901999E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03 -0.2902782E+08  0.6613415E+09  0.1203524E+11  0.3627824E+15  0.1363878E+11  0.0000000E+00  0.0000000E+00  0.6262351E+10 -0.1102856E+13  0.6324330E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03 -0.2202596E+08  0.6926522E+09  0.1262366E+11  0.3621037E+15  0.1550017E+11  0.0000000E+00  0.0000000E+00  0.6049145E+10 -0.1155307E+13  0.6593341E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03 -0.2280286E+08  0.9191852E+09  0.1513711E+11  0.4441129E+15  0.1769702E+11  0.0000000E+00  0.0000000E+00  0.4750692E+10 -0.1379470E+13  0.8497655E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1700000E-03  0.5196345E+08  0.8502255E+09  0.1522162E+11  0.4174723E+15  0.1977285E+11  0.0000000E+00  0.0000000E+00  0.4871336E+10 -0.1382455E+13  0.7871319E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1800000E-03  0.8763220E+08  0.7977606E+09  0.1521946E+11  0.4020806E+15  0.2166456E+11  0.0000000E+00  0.0000000E+00  0.4807688E+10 -0.1379081E+13  0.7395285E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1900000E-03  0.2366500E+09  0.6847080E+09  0.1681746E+11  0.4503061E+15  0.2386086E+11  0.0000000E+00  0.0000000E+00  0.2128662E+10 -0.1515690E+13  0.6308896E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-03  0.2602074E+09  0.6638716E+09  0.1673426E+11  0.4310284E+15  0.2584257E+11  0.0000000E+00  0.0000000E+00  0.2144816E+10 -0.1504142E+13  0.6133192E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2100000E-03  0.2554288E+09  0.6490064E+09  0.1663264E+11  0.4184856E+15  0.2764223E+11  0.0000000E+00  0.0000000E+00  0.2255450E+10 -0.1491894E+13  0.6012316E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2200000E-03  0.2284361E+09  0.4667897E+09  0.7603345E+10  0.3625605E+15  0.2539600E+11  0.0000000E+00  0.0000000E+00  0.1815956E+10 -0.6484860E+12  0.4386389E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2300000E-03  0.8861041E+08  0.4794761E+09  0.9582800E+10  0.3192670E+15  0.2474287E+11  0.0000000E+00  0.0000000E+00  0.2140311E+10 -0.8353817E+12  0.4513444E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2400000E-03 -0.3152355E+08  0.4925145E+09  0.1072332E+11  0.3011739E+15  0.2485633E+11  0.0000000E+00  0.0000000E+00  0.2245387E+10 -0.9423228E+12  0.4645270E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2500000E-03  0.2216626E+09  0.6251800E+09  0.1640426E+11  0.4359753E+15  0.2683656E+11  0.0000000E+00  0.0000000E+00  0.1954653E+10 -0.1418301E+13  0.5710574E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2600000E-03  0.1083166E+09  0.6031826E+09  0.1628939E+11  0.3961567E+15  0.2857331E+11  0.0000000E+00  0.0000000E+00  0.1823143E+10 -0.1408169E+13  0.5478771E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2700000E-03 -0.4073258E+07  0.5860183E+09  0.1601069E+11  0.3719101E+15  0.3004826E+11  0.0000000E+00  0.0000000E+00  0.1807643E+10 -0.1384942E+13  0.5300617E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2800000E-03  0.2015264E+09  0.7246011E+09  0.1703290E+11  0.4963616E+15  0.3114421E+11  0.0000000E+00  0.0000000E+00  0.2617571E+10 -0.1422073E+13  0.6123672E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2900000E-03  0.1927100E+08  0.7018761E+09  0.1774027E+11  0.4486990E+15  0.3252986E+11  0.0000000E+00  0.0000000E+00  0.2512173E+10 -0.1487546E+13  0.5977651E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-03 -0.1370185E+09  0.6838190E+09  0.1792873E+11  0.4189553E+15  0.3389881E+11  0.0000000E+00  0.0000000E+00  0.2445034E+10 -0.1509373E+13  0.5857236E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3100000E-03 -0.5358581E+09  0.5565526E+09  0.2211514E+11  0.6896427E+15  0.3565433E+11  0.0000000E+00  0.0000000E+00 -0.1933749E+10 -0.1767278E+13  0.4733084E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3200000E-03 -0.7278189E+09  0.5123040E+09  0.2238119E+11  0.5821168E+15  0.3747894E+11  0.0000000E+00  0.0000000E+00 -0.2213870E+10 -0.1797293E+13  0.4404079E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3300000E-03 -0.8802833E+09  0.4779585E+09  0.2197795E+11  0.5150356E+15  0.3903914E+11  0.0000000E+00  0.0000000E+00 -0.2162411E+10 -0.1774338E+13  0.4144830E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3400000E-03 -0.2437906E+10  0.4811239E+09  0.2632644E+11  0.9364592E+15  0.4063338E+11  0.0000000E+00  0.0000000E+00 -0.2655300E+10 -0.2036796E+13  0.3682078E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3500000E-03 -0.2259190E+10  0.4268468E+09  0.2748653E+11  0.7689711E+15  0.4270035E+11  0.0000000E+00  0.0000000E+00 -0.2565640E+10 -0.2139902E+13  0.3354461E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3600000E-03 -0.2110559E+10  0.3852636E+09  0.2747513E+11  0.6658415E+15  0.4456785E+11  0.0000000E+00  0.0000000E+00 -0.2384548E+10 -0.2152793E+13  0.3102171E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3700000E-03 -0.1342862E+10 -0.1216073E+09  0.3137195E+11  0.1190929E+16  0.4689752E+11  0.0000000E+00  0.0000000E+00 -0.9065570E+10 -0.2293967E+13 -0.5329753E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3800000E-03 -0.1396827E+10 -0.1409284E+09  0.3247251E+11  0.9785823E+15  0.4961569E+11  0.0000000E+00  0.0000000E+00 -0.8897899E+10 -0.2368672E+13 -0.6272342E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3900000E-03 -0.1413775E+10 -0.1491188E+09  0.3230265E+11  0.8444020E+15  0.5200356E+11  0.0000000E+00  0.0000000E+00 -0.8389691E+10 -0.2365810E+13 -0.6656037E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-03  0.3904659E+09 -0.6403705E+08  0.2268187E+11  0.1831280E+16  0.4958000E+11  0.0000000E+00  0.0000000E+00 -0.3556006E+10 -0.1576994E+13 -0.7560652E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4100000E-03  0.1384209E+09 -0.8286628E+08  0.2859179E+11  0.1476169E+16  0.5056264E+11  0.0000000E+00  0.0000000E+00 -0.3898292E+10 -0.1906743E+13 -0.7853785E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4200000E-03 -0.7855536E+08 -0.9201537E+08  0.3124770E+11  0.1249138E+16  0.5257870E+11  0.0000000E+00  0.0000000E+00 -0.3899963E+10 -0.2066533E+13 -0.7802034E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4300000E-03 -0.5490467E+07 -0.4519687E+08  0.1878493E+11  0.2260054E+16  0.4858622E+11  0.0000000E+00  0.0000000E+00  0.2049223E+09 -0.1240121E+13 -0.6064810E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4400000E-03 -0.2137252E+09 -0.7090959E+08  0.2746590E+11  0.1827838E+16  0.4942894E+11  0.0000000E+00  0.0000000E+00 -0.1712080E+10 -0.1592955E+13 -0.6359012E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4500000E-03 -0.3902478E+09 -0.8518905E+08  0.3182020E+11  0.1552296E+16  0.5191992E+11  0.0000000E+00  0.0000000E+00 -0.2512857E+10 -0.1786187E+13 -0.6416660E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4600000E-03  0.4234886E+07 -0.5176411E+08  0.2217677E+11  0.2324997E+16  0.4939674E+11  0.0000000E+00  0.0000000E+00 -0.5699985E+09 -0.1264574E+13 -0.4763660E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4700000E-03 -0.1791805E+09 -0.8924342E+08  0.3059222E+11  0.1919529E+16  0.5130857E+11  0.0000000E+00  0.0000000E+00 -0.2347740E+10 -0.1434546E+13 -0.4457039E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4800000E-03 -0.3320262E+09 -0.1098326E+09  0.3496247E+11  0.1660577E+16  0.5469171E+11  0.0000000E+00  0.0000000E+00 -0.3121411E+10 -0.1545783E+13 -0.4205109E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4900000E-03  0.2152097E+09  0.1684555E+08  0.2697029E+11  0.2416832E+16  0.5338021E+11  0.0000000E+00  0.0000000E+00 -0.1617154E+09 -0.1177107E+13 -0.5052610E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-03  0.6439307E+08 -0.2109622E+08  0.3548181E+11  0.2032547E+16  0.5629182E+11  0.0000000E+00  0.0000000E+00 -0.1441374E+10 -0.1142822E+13 -0.3882674E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5100000E-03 -0.5798811E+08 -0.3892315E+08  0.4008509E+11  0.1788544E+16  0.6058070E+11  0.0000000E+00  0.0000000E+00 -0.2000663E+10 -0.1153665E+13 -0.3177000E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5200000E-03  0.1928669E+09  0.4038777E+07  0.3092859E+11  0.2401422E+16  0.5976491E+11  0.0000000E+00  0.0000000E+00 -0.1377074E+09 -0.9193261E+12 -0.5091753E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5300000E-03  0.6113164E+08 -0.2264274E+08  0.3905469E+11  0.2054767E+16  0.6296518E+11  0.0000000E+00  0.0000000E+00 -0.9761829E+09 -0.6715475E+12 -0.3537211E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5400000E-03 -0.4318442E+08 -0.3637192E+08  0.4356932E+11  0.1834990E+16  0.6751321E+11  0.0000000E+00  0.0000000E+00 -0.1390713E+10 -0.5718838E+12 -0.2615190E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5500000E-03 -0.1142174E+10 -0.5320754E+08  0.3268103E+11  0.2256951E+16  0.6699820E+11  0.0000000E+00  0.0000000E+00 -0.3070860E+09 -0.7172343E+12 -0.1393706E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5600000E-03 -0.1768328E+10 -0.7551289E+08  0.3930426E+11  0.1974624E+16  0.7008719E+11  0.0000000E+00  0.0000000E+00 -0.8949445E+09 -0.3685481E+12  0.4676058E+09  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5700000E-03 -0.2056770E+10 -0.8040765E+08  0.4326131E+11  0.1801093E+16  0.7448170E+11  0.0000000E+00  0.0000000E+00 -0.1108602E+10 -0.1988158E+12  0.8896466E+09  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
