 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.5398162E+06  0.5127044E+07 -0.1016800E+09  0.1176872E+14  0.1922794E+08  0.0000000E+00  0.0000000E+00 -0.1298869E+09  0.9319795E+10  0.4979387E+09  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.1601888E+07  0.2560980E+08 -0.4627294E+09  0.3786536E+14  0.1287523E+09  0.0000000E+00  0.0000000E+00 -0.5908730E+09  0.4240231E+11  0.2479657E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.2005386E+07  0.6446410E+08 -0.1071966E+10  0.6968535E+14  0.3905889E+09  0.0000000E+00  0.0000000E+00 -0.1365481E+10  0.9819560E+11  0.6226436E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.6606850E+06  0.1296408E+09 -0.1843495E+10  0.1022609E+15  0.8302676E+09  0.0000000E+00  0.0000000E+00 -0.2376077E+10  0.1693790E+12  0.1217225E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04 -0.2487936E+07  0.2098224E+09 -0.2743960E+10  0.1343068E+15  0.1459014E+10  0.0000000E+00  0.0000000E+00 -0.3431825E+10  0.2522266E+12  0.1947840E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04 -0.7837027E+07  0.2999829E+09 -0.3718730E+10  0.1643866E+15  0.2272180E+10  0.0000000E+00  0.0000000E+00 -0.4460113E+10  0.3416587E+12  0.2771132E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04 -0.1636051E+08  0.3803703E+09 -0.4686404E+10  0.1899654E+15  0.3244076E+10  0.0000000E+00  0.0000000E+00 -0.5475967E+10  0.4303976E+12  0.3501322E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04 -0.2780479E+08  0.4646381E+09 -0.5649550E+10  0.2132585E+15  0.4355956E+10  0.0000000E+00  0.0000000E+00 -0.6487722E+10  0.5185872E+12  0.4260146E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04 -0.4207349E+08  0.5508739E+09 -0.6584363E+10  0.2340360E+15  0.5588212E+10  0.0000000E+00  0.0000000E+00 -0.7463159E+10  0.6039792E+12  0.5031811E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03 -0.2372253E+08  0.6348850E+09 -0.7605763E+10  0.2629884E+15  0.6959376E+10  0.0000000E+00  0.0000000E+00 -0.8509449E+10  0.6949569E+12  0.5832105E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03 -0.4136432E+08  0.7227467E+09 -0.8437483E+10  0.2774014E+15  0.8413178E+10  0.0000000E+00  0.0000000E+00 -0.9313601E+10  0.7706718E+12  0.6655094E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03 -0.6308955E+08  0.8090457E+09 -0.9199320E+10  0.2906485E+15  0.9923675E+10  0.0000000E+00  0.0000000E+00 -0.9938699E+10  0.8399645E+12  0.7465538E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03 -0.4533334E+08  0.9296225E+09 -0.1106664E+11  0.3626506E+15  0.1163839E+11  0.0000000E+00  0.0000000E+00 -0.1157929E+11  0.1016830E+13  0.8601047E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03 -0.1686524E+08  0.1015392E+10 -0.1184361E+11  0.3594544E+15  0.1347646E+11  0.0000000E+00  0.0000000E+00 -0.1200510E+11  0.1085536E+13  0.9392466E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
