 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.5000000E-05  0.2018076E+07  0.1269353E+08 -0.2826021E+09  0.5725192E+14  0.2939070E+08  0.0000000E+00  0.0000000E+00 -0.3594701E+09  0.2590363E+11  0.1238839E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-04  0.8537697E+07  0.6897078E+08 -0.1445973E+10  0.2021541E+15  0.2224654E+09  0.0000000E+00  0.0000000E+00 -0.1843978E+10  0.1325438E+12  0.6714901E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-04  0.1782624E+08  0.1872973E+09 -0.3718407E+10  0.4035712E+15  0.7527371E+09  0.0000000E+00  0.0000000E+00 -0.4748615E+10  0.3408274E+12  0.1819974E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.2632392E+08  0.3997368E+09 -0.7112755E+10  0.6397516E+15  0.1778240E+10  0.0000000E+00  0.0000000E+00 -0.9959904E+10  0.6524428E+12  0.3854195E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2500000E-04  0.3224402E+08  0.7137719E+09 -0.1159053E+11  0.8982900E+15  0.3432765E+10  0.0000000E+00  0.0000000E+00 -0.1699060E+11  0.1062968E+13  0.6835567E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.3262893E+08  0.1129570E+10 -0.1702824E+11  0.1167838E+16  0.5814040E+10  0.0000000E+00  0.0000000E+00 -0.2554730E+11  0.1560840E+13  0.1076314E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3500000E-04 -0.2642931E+07  0.1606180E+10 -0.2306760E+11  0.1429078E+16  0.8931905E+10  0.0000000E+00  0.0000000E+00 -0.3463298E+11  0.2116457E+13  0.1522800E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04 -0.6731236E+08  0.2166405E+10 -0.2979314E+11  0.1693174E+16  0.1282117E+11  0.0000000E+00  0.0000000E+00 -0.4415014E+11  0.2734946E+13  0.2044930E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4500000E-04 -0.1588719E+09  0.2794252E+10 -0.3706531E+11  0.1954022E+16  0.1749779E+11  0.0000000E+00  0.0000000E+00 -0.5379137E+11  0.3402745E+13  0.2628031E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04 -0.4877804E+08  0.3353045E+10 -0.4433892E+11  0.2256540E+16  0.2287305E+11  0.0000000E+00  0.0000000E+00 -0.6274360E+11  0.4081669E+13  0.3183748E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5500000E-04 -0.1158449E+09  0.4133631E+10 -0.5205333E+11  0.2488188E+16  0.2904239E+11  0.0000000E+00  0.0000000E+00 -0.7260526E+11  0.4794017E+13  0.3906964E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04 -0.1926269E+09  0.4947614E+10 -0.5986808E+11  0.2714799E+16  0.3593337E+11  0.0000000E+00  0.0000000E+00 -0.8235870E+11  0.5515734E+13  0.4665746E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6500000E-04 -0.3440025E+09  0.7057007E+10 -0.7589914E+11  0.3648273E+16  0.4405771E+11  0.0000000E+00  0.0000000E+00 -0.1195411E+12  0.7008407E+13  0.6498504E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04 -0.4596128E+09  0.7855304E+10 -0.8494786E+11  0.3731515E+16  0.5313575E+11  0.0000000E+00  0.0000000E+00 -0.1292439E+12  0.7830700E+13  0.7213961E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7500000E-04 -0.6305721E+09  0.8594543E+10 -0.9311749E+11  0.3827983E+16  0.6281028E+11  0.0000000E+00  0.0000000E+00 -0.1368050E+12  0.8574887E+13  0.7878915E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04 -0.6937254E+09  0.7605698E+10 -0.1121996E+12  0.4848122E+16  0.7408306E+11  0.0000000E+00  0.0000000E+00 -0.1244914E+12  0.1026369E+14  0.6817788E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8500000E-04 -0.3876467E+09  0.8254377E+10 -0.1198869E+12  0.4780702E+16  0.8579664E+11  0.0000000E+00  0.0000000E+00 -0.1321482E+12  0.1094182E+14  0.7429041E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04 -0.2469401E+09  0.8910064E+10 -0.1266027E+12  0.4762823E+16  0.9763830E+11  0.0000000E+00  0.0000000E+00 -0.1394721E+12  0.1153485E+14  0.8044656E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9500000E-04  0.2371882E+10  0.9754683E+10 -0.7736312E+11  0.3918882E+16  0.9736105E+11  0.0000000E+00  0.0000000E+00 -0.1291295E+12  0.6686643E+13  0.8584659E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.1644409E+10  0.1006414E+11 -0.9114037E+11  0.3783282E+16  0.1008983E+12  0.0000000E+00  0.0000000E+00 -0.1384061E+12  0.7934113E+13  0.8835775E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1050000E-03  0.9135223E+09  0.1041661E+11 -0.1018610E+12  0.3742642E+16  0.1068088E+12  0.0000000E+00  0.0000000E+00 -0.1458873E+12  0.8905347E+13  0.9135207E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03  0.4836530E+09  0.1216271E+11 -0.1242793E+12  0.6080661E+16  0.1144795E+12  0.0000000E+00  0.0000000E+00 -0.1889594E+12  0.1042081E+14  0.1017983E+13  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1150000E-03 -0.7585333E+09  0.1268488E+11 -0.1385540E+12  0.5607900E+16  0.1247800E+12  0.0000000E+00  0.0000000E+00 -0.1968958E+12  0.1164977E+14  0.1059703E+13  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03 -0.1860274E+10  0.1320962E+11 -0.1487677E+12  0.5304038E+16  0.1363363E+12  0.0000000E+00  0.0000000E+00 -0.2026470E+12  0.1254900E+14  0.1102374E+13  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1250000E-03 -0.8582974E+10  0.1381697E+11 -0.1788348E+12  0.9678982E+16  0.1484721E+12  0.0000000E+00  0.0000000E+00 -0.1839006E+12  0.1409583E+14  0.1068324E+13  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03 -0.9345058E+10  0.1389720E+11 -0.1981763E+12  0.8508093E+16  0.1638813E+12  0.0000000E+00  0.0000000E+00 -0.1861216E+12  0.1563435E+14  0.1072927E+13  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1350000E-03 -0.1004021E+11  0.1401763E+11 -0.2102652E+12  0.7699527E+16  0.1803276E+12  0.0000000E+00  0.0000000E+00 -0.1869264E+12  0.1663870E+14  0.1081346E+13  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03 -0.8575244E+10  0.9547228E+10 -0.2773300E+12  0.1898185E+17  0.2026305E+12  0.0000000E+00  0.0000000E+00 -0.6742104E+11  0.2002130E+14  0.6765010E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1450000E-03 -0.1016100E+11  0.9135760E+10 -0.3138051E+12  0.1617618E+17  0.2309378E+12  0.0000000E+00  0.0000000E+00 -0.7006262E+11  0.2242407E+14  0.6444257E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03 -0.1151097E+11  0.8851536E+10 -0.3345226E+12  0.1414813E+17  0.2605939E+12  0.0000000E+00  0.0000000E+00 -0.7253550E+11  0.2386870E+14  0.6217209E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1550000E-03 -0.6283885E+09 -0.1649560E+10 -0.1047391E+12  0.3009909E+17  0.2364782E+12  0.0000000E+00  0.0000000E+00  0.1130081E+12  0.7942788E+13 -0.3880287E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03 -0.1379800E+10 -0.1470870E+10 -0.2067020E+12  0.2562524E+17  0.2399150E+12  0.0000000E+00  0.0000000E+00  0.8209216E+11  0.1312741E+14 -0.3545223E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1650000E-03 -0.2240180E+10 -0.1275170E+10 -0.2750179E+12  0.2236384E+17  0.2582961E+12  0.0000000E+00  0.0000000E+00  0.5815519E+11  0.1673899E+14 -0.3014876E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1700000E-03 -0.3228207E+10 -0.1175714E+10 -0.1150397E+12  0.3636822E+17  0.2394070E+12  0.0000000E+00  0.0000000E+00  0.5500339E+11  0.7067192E+13 -0.3226022E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1750000E-03 -0.5236207E+10 -0.8294058E+09 -0.2342667E+12  0.3140102E+17  0.2509186E+12  0.0000000E+00  0.0000000E+00  0.4393833E+11  0.1002900E+14 -0.2189813E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1800000E-03 -0.7019568E+10 -0.5780264E+09 -0.3155353E+12  0.2772050E+17  0.2788113E+12  0.0000000E+00  0.0000000E+00  0.3538357E+11  0.1228058E+14 -0.1442265E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1850000E-03 -0.1935137E+10 -0.7704394E+09 -0.1806923E+12  0.3761420E+17  0.2709086E+12  0.0000000E+00  0.0000000E+00  0.2608034E+11  0.6294207E+13 -0.1366661E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1900000E-03 -0.2930231E+10 -0.5579387E+09 -0.2936891E+12  0.3309995E+17  0.2905848E+12  0.0000000E+00  0.0000000E+00  0.2074064E+11  0.4836605E+13 -0.1309053E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1950000E-03 -0.3854086E+10 -0.4038644E+09 -0.3727366E+12  0.2974468E+17  0.3252034E+12  0.0000000E+00  0.0000000E+00  0.1601407E+11  0.4147908E+13 -0.1249278E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-03 -0.6614249E+10 -0.6892257E+09 -0.1975342E+12  0.2929913E+17  0.3223950E+12  0.0000000E+00  0.0000000E+00  0.8630804E+10  0.9003715E+13  0.2442578E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2050000E-03 -0.1058396E+11 -0.5386068E+09 -0.2709471E+12  0.2706946E+17  0.3390432E+12  0.0000000E+00  0.0000000E+00  0.5407906E+10  0.6256805E+13  0.2318201E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2100000E-03 -0.1332608E+11 -0.4239853E+09 -0.3271056E+12  0.2540086E+17  0.3672110E+12  0.0000000E+00  0.0000000E+00  0.2302427E+10  0.4297929E+13  0.2250737E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
