 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.5000000E-05  0.3974855E+07  0.1081671E+08  0.2948376E+09  0.5858720E+14  0.3131362E+08  0.0000000E+00  0.0000000E+00  0.1806532E+09 -0.2690694E+11  0.1022940E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-04  0.1795781E+08  0.5497817E+08  0.1505115E+10  0.2065817E+15  0.2362832E+09  0.0000000E+00  0.0000000E+00  0.8648059E+09 -0.1374060E+12  0.5234420E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-04  0.4048699E+08  0.1405972E+09  0.3862052E+10  0.4118725E+15  0.7971501E+09  0.0000000E+00  0.0000000E+00  0.2068383E+10 -0.3526621E+12  0.1347106E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.4591394E+08  0.2773306E+09  0.7359272E+10  0.6547574E+15  0.1871459E+10  0.0000000E+00  0.0000000E+00  0.4170355E+10 -0.6730834E+12  0.2651077E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2500000E-04  0.4766905E+08  0.4634345E+09  0.1197463E+11  0.9214045E+15  0.3594487E+10  0.0000000E+00  0.0000000E+00  0.7011791E+10 -0.1095521E+13  0.4426906E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.4540328E+08  0.6968231E+09  0.1758615E+11  0.1200002E+16  0.6065603E+10  0.0000000E+00  0.0000000E+00  0.1047807E+11 -0.1608546E+13  0.6653957E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3500000E-04  0.4749688E+08  0.1064913E+10  0.2391268E+11  0.1475430E+16  0.9320919E+10  0.0000000E+00  0.0000000E+00  0.1348424E+11 -0.2187653E+13  0.1007105E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.3902626E+08  0.1496076E+10  0.3094845E+11  0.1751984E+16  0.1339498E+11  0.0000000E+00  0.0000000E+00  0.1660291E+11 -0.2831558E+13  0.1407962E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4500000E-04  0.1771249E+08  0.1983392E+10  0.3853406E+11  0.2023688E+16  0.1829768E+11  0.0000000E+00  0.0000000E+00  0.1976686E+11 -0.3525110E+13  0.1861413E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.3232086E+09  0.2327779E+10  0.4566111E+11  0.2309614E+16  0.2378993E+11  0.0000000E+00  0.0000000E+00  0.3126654E+11 -0.4192902E+13  0.2222525E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5500000E-04  0.2364620E+09  0.2994179E+10  0.5332388E+11  0.2534135E+16  0.3005749E+11  0.0000000E+00  0.0000000E+00  0.3726179E+11 -0.4901705E+13  0.2836677E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
