 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.1349540E+08  0.1281761E+09 -0.2542000E+10  0.2942180E+15  0.4806986E+09  0.0000000E+00  0.0000000E+00 -0.3247172E+10  0.2329949E+12  0.1244847E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.4004721E+08  0.6402449E+09 -0.1156823E+11  0.9466339E+15  0.3218808E+10  0.0000000E+00  0.0000000E+00 -0.1477182E+11  0.1060058E+13  0.6199143E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.5013465E+08  0.1611602E+10 -0.2679916E+11  0.1742134E+16  0.9764723E+10  0.0000000E+00  0.0000000E+00 -0.3413703E+11  0.2454890E+13  0.1556609E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04 -0.3726526E+07  0.2762716E+10 -0.4545389E+11  0.2527360E+16  0.2061134E+11  0.0000000E+00  0.0000000E+00 -0.5329088E+11  0.4185418E+13  0.2685338E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04 -0.1607459E+09  0.4192433E+10 -0.6733370E+11  0.3317412E+16  0.3607226E+11  0.0000000E+00  0.0000000E+00 -0.7395841E+11  0.6205828E+13  0.4074059E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04 -0.4508399E+09  0.5838125E+10 -0.9108507E+11  0.4065574E+16  0.5607644E+11  0.0000000E+00  0.0000000E+00 -0.9520528E+11  0.8388000E+13  0.5659411E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04 -0.8497479E+09  0.9096219E+10 -0.1367177E+12  0.6188426E+16  0.8314382E+11  0.0000000E+00  0.0000000E+00 -0.1547333E+12  0.1255382E+14  0.8269735E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04 -0.8460773E+09  0.1073735E+11 -0.1591647E+12  0.6296817E+16  0.1135588E+12  0.0000000E+00  0.0000000E+00 -0.1833716E+12  0.1456534E+14  0.9672777E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04 -0.1148162E+10  0.1238291E+11 -0.1779808E+12  0.6482840E+16  0.1452614E+12  0.0000000E+00  0.0000000E+00 -0.2092106E+12  0.1624984E+14  0.1108176E+13  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.6692707E+09  0.1574914E+11 -0.1417849E+12  0.7771667E+16  0.1498502E+12  0.0000000E+00  0.0000000E+00 -0.2795644E+12  0.1192412E+14  0.1296377E+13  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
