 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Global Energy data
  time,        Ext.JH,     Ext.Mag,    Ext.Cap,    Mesh.JH,    Mesh.Mag,   Air.Mag,    TotEm,      Mech.Pla,   Mech.kin,  
  0.6700000E-04  0.2395191E+13  0.1176615E+14  0.2812273E+18  0.4125652E+17  0.6223550E+12  0.1766097E+13  0.3225004E+18  0.5086224E+10  0.1372232E+12
  0.6800000E-04  0.2395191E+13  0.1176615E+14  0.2812273E+18  0.4125652E+17  0.6223550E+12  0.1766097E+13  0.3225004E+18  0.5086224E+10  0.1372232E+12
  0.6900000E-04  0.2395191E+13  0.1176615E+14  0.2812273E+18  0.4125652E+17  0.6223550E+12  0.1766097E+13  0.3225004E+18  0.5086224E+10  0.1372232E+12
  0.7000000E-04  0.2395191E+13  0.1176615E+14  0.2812273E+18  0.4125652E+17  0.6223550E+12  0.1766097E+13  0.3225004E+18  0.5086224E+10  0.1372232E+12
  0.7100000E-04  0.2395191E+13  0.1176615E+14  0.2812273E+18  0.4125652E+17  0.6223550E+12  0.1766097E+13  0.3225004E+18  0.5086224E+10  0.1372232E+12
  0.7200000E-04  0.2796015E+13  0.1377327E+14  0.2812219E+18  0.4185699E+17  0.7506212E+12  0.2067364E+13  0.3230983E+18  0.6214202E+10  0.2493574E+12
  0.7300000E-04  0.2796015E+13  0.1377327E+14  0.2812219E+18  0.4185699E+17  0.7506212E+12  0.2067364E+13  0.3230983E+18  0.6214202E+10  0.2493574E+12
  0.7400000E-04  0.2796015E+13  0.1377327E+14  0.2812219E+18  0.4185699E+17  0.7506212E+12  0.2067364E+13  0.3230983E+18  0.6214202E+10  0.2493574E+12
  0.7500000E-04  0.2796015E+13  0.1377327E+14  0.2812219E+18  0.4185699E+17  0.7506212E+12  0.2067364E+13  0.3230983E+18  0.6214202E+10  0.2493574E+12
  0.7600000E-04  0.2796015E+13  0.1377327E+14  0.2812219E+18  0.4185699E+17  0.7506212E+12  0.2067364E+13  0.3230983E+18  0.6214202E+10  0.2493574E+12
  0.7700000E-04  0.2796015E+13  0.1377327E+14  0.2812219E+18  0.4185699E+17  0.7506212E+12  0.2067364E+13  0.3230983E+18  0.6214202E+10  0.2493574E+12
