 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.2024323E+10  0.3688551E+10  0.7227869E+09  0.2814905E+16  0.7888136E+10  0.0000000E+00  0.0000000E+00  0.3082690E+10 -0.4626456E+10  0.4898796E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.6972364E+10  0.1274426E+11  0.2750095E+10  0.8214535E+16  0.3663058E+11  0.5130711E+07  0.1682349E+08  0.8452547E+10 -0.1512179E+11  0.1702910E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.1366566E+11  0.2312672E+11  0.5412523E+10  0.1412850E+17  0.8374376E+11  0.1533019E+09  0.2124794E+09  0.9621761E+10 -0.2587701E+11  0.3104959E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.2623491E+11  0.2865895E+11  0.9293369E+10  0.1768655E+17  0.1349194E+12  0.1260198E+10  0.7788232E+09  0.1238693E+12 -0.3372460E+11  0.3727609E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.3832941E+11  0.3271437E+11  0.1256642E+11  0.2132590E+17  0.1916044E+12  0.6448093E+10  0.1612587E+10  0.2243108E+12 -0.4154013E+11  0.3999511E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04  0.5005565E+11  0.3503596E+11  0.1498864E+11  0.2456054E+17  0.2519364E+12  0.2346334E+11  0.2787945E+10  0.3019102E+12 -0.4927764E+11  0.4009785E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04  0.5524390E+11  0.1125309E+11  0.2212596E+10  0.3056261E+17  0.3159356E+12  0.6374857E+11  0.4177497E+10  0.2760360E+12  0.3919949E+11  0.4440521E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.6030483E+11 -0.7134937E+09  0.3174080E+10  0.2829152E+17  0.3928531E+12  0.1374998E+12  0.5119958E+10  0.2540067E+12  0.4415312E+09 -0.1225862E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.6935863E+11 -0.1092886E+11  0.6010164E+10  0.2834661E+17  0.4559109E+12  0.2512353E+12  0.6285668E+10  0.2463366E+12 -0.4548476E+11 -0.2594720E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.2239759E+12  0.2239436E+11  0.8248125E+10  0.7043835E+17  0.6859190E+12  0.4179796E+12  0.7641080E+10  0.2856162E+12 -0.9088902E+11 -0.1056578E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03  0.2274395E+12  0.2489977E+11  0.6090041E+10  0.5931783E+17  0.8622087E+12  0.9455537E+12  0.3845977E+11  0.2623316E+12 -0.5919177E+11 -0.5380093E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03  0.2274761E+12  0.2391233E+11  0.4405301E+10  0.5354703E+17  0.9652709E+12  0.2192209E+13  0.4085767E+11  0.2463642E+12 -0.4050953E+11 -0.3516160E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03  0.8229764E+12 -0.9479732E+10  0.9388876E+10  0.2139828E+18  0.1924023E+13  0.3966255E+13  0.4132238E+11 -0.1537387E+12 -0.1256842E+12 -0.2200473E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03  0.7730417E+12 -0.1090241E+11  0.7499370E+10  0.1716038E+18  0.2396616E+13  0.9816872E+13  0.4554870E+12 -0.1548906E+12 -0.1044311E+12 -0.4533668E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03  0.7410391E+12 -0.1190257E+11  0.4830569E+10  0.1466348E+18  0.2639802E+13  0.2420705E+14  0.3867037E+12 -0.1251285E+12 -0.6843624E+11 -0.7198917E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03  0.8658165E+12 -0.6221945E+11  0.5357795E+09  0.1675404E+18  0.3033857E+13  0.4372748E+14  0.3674904E+12  0.2121864E+12 -0.2820912E+11 -0.7617915E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
