 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.7287562E+09  0.1327878E+10  0.2602033E+09  0.1013366E+16  0.2839729E+10  0.0000000E+00  0.0000000E+00  0.1109768E+10 -0.1665524E+10  0.1763566E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.2509277E+10  0.4588774E+10  0.9871924E+09  0.2955887E+16  0.1318213E+11  0.6649961E+06  0.2180041E+07  0.3038273E+10 -0.5405254E+10  0.6132097E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.4915147E+10  0.8333628E+10  0.1929894E+10  0.5076834E+16  0.3011162E+11  0.1986990E+08  0.2754301E+08  0.3445284E+10 -0.9061102E+10  0.1119185E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.7476795E+10  0.1287253E+11  0.2154185E+10  0.6685271E+16  0.4991311E+11  0.1633669E+09  0.1011181E+09  0.4663459E+11 -0.1845457E+10  0.1325834E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.9974240E+10  0.1669014E+11  0.1821373E+10  0.8208580E+16  0.7203374E+11  0.7149681E+09  0.2230297E+09  0.8438820E+11  0.8589349E+10  0.1374872E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04  0.1257570E+11  0.1949164E+11  0.1146406E+10  0.9527468E+16  0.9545880E+11  0.2153310E+10  0.3928119E+09  0.1123466E+12  0.1998472E+11  0.1309264E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04  0.1855604E+11  0.1368260E+11  0.1951935E+10  0.9118260E+16  0.1121867E+12  0.5156998E+10  0.5941099E+09  0.1066563E+12  0.5691816E+10  0.3645965E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.2341154E+11  0.8766338E+10  0.3303486E+10  0.8975556E+16  0.1300054E+12  0.1139079E+11  0.6639246E+09  0.6871262E+11 -0.1443461E+11 -0.2188160E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.2688100E+11  0.4888751E+10  0.4960875E+10  0.9081959E+16  0.1476942E+12  0.2371420E+11  0.7818928E+09  0.3912755E+11 -0.3781970E+11 -0.5936847E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.3545461E+11  0.5435827E+10  0.4758654E+09  0.1586170E+17  0.1920399E+12  0.4436200E+11  0.9009333E+09  0.4974816E+11  0.4460122E+10  0.2149024E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
