 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.3238916E+09  0.5901681E+09  0.1156459E+09  0.4503848E+15  0.1262102E+10  0.0000000E+00  0.0000000E+00  0.4932304E+09 -0.7402329E+09  0.7838073E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.1115126E+10  0.2039572E+10  0.4383576E+09  0.1313541E+16  0.5858050E+10  0.1313607E+06  0.4306080E+06  0.1349698E+10 -0.2396977E+10  0.2725602E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.2183867E+10  0.3704959E+10  0.8551455E+09  0.2255067E+16  0.1337795E+11  0.3925034E+07  0.5440948E+07  0.1528670E+10 -0.3991785E+10  0.4976126E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.3834523E+10  0.5304072E+10  0.5282671E+09  0.2901601E+16  0.2205029E+11  0.3227245E+08  0.1998529E+08 -0.2959492E+10 -0.6960255E+10  0.5870610E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.5620918E+10  0.6555339E+10  0.1721121E+09  0.3550392E+16  0.3178089E+11  0.1552282E+09  0.4317961E+08 -0.6559832E+10 -0.1127456E+11  0.6366659E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04  0.7468442E+10  0.7433561E+10 -0.1296246E+09  0.4130407E+16  0.4215447E+11  0.5346013E+09  0.7611266E+08 -0.9370219E+10 -0.1585307E+11  0.6569943E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04  0.9532592E+10  0.6330779E+10  0.1324171E+09  0.4456697E+16  0.5105578E+11  0.1430294E+10  0.1157193E+09  0.6422315E+10 -0.1070278E+11  0.7373905E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.1133938E+11  0.5927922E+10  0.3511743E+09  0.4741574E+16  0.6065240E+11  0.3247799E+10  0.1519542E+09  0.4481390E+10 -0.8510260E+10  0.7641051E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.1286384E+11  0.5213434E+10  0.5848057E+09  0.4997477E+16  0.6998491E+11  0.6485921E+10  0.1912079E+09  0.7555072E+09 -0.6239716E+10  0.7518246E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.8477718E+10  0.9007967E+10  0.8977606E+09  0.7854199E+16  0.8291955E+11  0.1160441E+11  0.2283495E+09  0.1418084E+10  0.8009421E+10  0.4432350E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03  0.9329195E+10  0.1031183E+11  0.7143442E+09  0.6931609E+16  0.9808321E+11  0.1738789E+11  0.3173067E+09  0.4132133E+10  0.9610701E+10  0.5641885E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03  0.1186869E+11  0.1040914E+11  0.5179304E+09  0.6635546E+16  0.1089468E+12  0.2308792E+11  0.3645054E+09  0.5856061E+10  0.1233268E+11  0.5895029E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03  0.2700880E+11  0.2450222E+10  0.8779316E+09  0.9904090E+16  0.1238788E+12  0.3088849E+11  0.3932900E+09  0.1973512E+11 -0.1237053E+11 -0.3319711E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03  0.3119040E+11  0.2546036E+10  0.5758169E+09  0.8050187E+16  0.1440154E+12  0.4811809E+11  0.7555317E+09  0.2816350E+11 -0.5087231E+10 -0.3299687E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03  0.3274719E+11  0.2425645E+10  0.5018126E+09  0.7425763E+16  0.1572463E+12  0.8117774E+11  0.7856332E+09  0.3217766E+11 -0.1264265E+10 -0.3291750E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03  0.5543947E+11  0.7178815E+10 -0.2276668E+09  0.1314181E+17  0.2062857E+12  0.1275177E+12  0.8385634E+09  0.3779251E+11  0.1978680E+11  0.7144233E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
