 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.2159265E+07  0.2050818E+08 -0.4067199E+09  0.4707488E+14  0.7691178E+08  0.0000000E+00  0.0000000E+00 -0.5195475E+09  0.3727918E+11  0.1991755E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.6407553E+07  0.1024392E+09 -0.1850918E+10  0.1514614E+15  0.5150092E+09  0.0000000E+00  0.0000000E+00 -0.2363492E+10  0.1696092E+12  0.9918628E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.8021543E+07  0.2578564E+09 -0.4287865E+10  0.2787414E+15  0.1562356E+10  0.0000000E+00  0.0000000E+00 -0.5461925E+10  0.3927824E+12  0.2490574E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04 -0.3730388E+07  0.4938769E+09 -0.7426488E+10  0.4077984E+15  0.3328384E+10  0.0000000E+00  0.0000000E+00 -0.1020207E+11  0.6805999E+12  0.4731123E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04 -0.2172647E+08  0.8091527E+09 -0.1106139E+11  0.5339379E+15  0.5847920E+10  0.0000000E+00  0.0000000E+00 -0.1567814E+11  0.1013319E+13  0.7689813E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04 -0.4635178E+08  0.1189283E+10 -0.1496667E+11  0.6519847E+15  0.9092642E+10  0.0000000E+00  0.0000000E+00 -0.2146559E+11  0.1370116E+13  0.1123274E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04 -0.2717492E+08  0.1670938E+10 -0.1922527E+11  0.7887808E+15  0.1306988E+11  0.0000000E+00  0.0000000E+00 -0.2752097E+11  0.1758009E+13  0.1561001E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04 -0.8564610E+08  0.2164759E+10 -0.2319457E+11  0.8850114E+15  0.1764923E+11  0.0000000E+00  0.0000000E+00 -0.3226067E+11  0.2123114E+13  0.2016472E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04 -0.1528745E+09  0.2659433E+10 -0.2702956E+11  0.9723726E+15  0.2273049E+11  0.0000000E+00  0.0000000E+00 -0.3635264E+11  0.2475004E+13  0.2474959E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03 -0.3002669E+07  0.3361826E+10 -0.3591660E+11  0.1333843E+16  0.2912091E+11  0.0000000E+00  0.0000000E+00 -0.4672778E+11  0.3305617E+13  0.3066902E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03 -0.2166742E+08  0.3772836E+10 -0.3905767E+11  0.1301500E+16  0.3583689E+11  0.0000000E+00  0.0000000E+00 -0.4956481E+11  0.3586593E+13  0.3436912E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03 -0.1114946E+09  0.4144927E+10 -0.4147045E+11  0.1296295E+16  0.4247591E+11  0.0000000E+00  0.0000000E+00 -0.5164457E+11  0.3802446E+13  0.3773816E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03 -0.4030316E+09  0.3528769E+10 -0.1866587E+11  0.9305900E+15  0.3886992E+11  0.0000000E+00  0.0000000E+00 -0.3097720E+11  0.1612020E+13  0.3096999E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03 -0.7411019E+09  0.3476917E+10 -0.2416591E+11  0.8664449E+15  0.3915620E+11  0.0000000E+00  0.0000000E+00 -0.3497662E+11  0.2120247E+13  0.3045712E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03 -0.1072000E+10  0.3481123E+10 -0.2748674E+11  0.8498157E+15  0.4114647E+11  0.0000000E+00  0.0000000E+00 -0.3730815E+11  0.2424533E+13  0.3047032E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
