 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.2350277E+08  0.7739896E+08  0.2138698E+10  0.2433317E+15  0.4118437E+09  0.0000000E+00  0.0000000E+00  0.1151614E+10 -0.1952920E+12  0.7412098E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.8308377E+08  0.3497414E+09  0.9699406E+10  0.7812621E+15  0.2744870E+10  0.0000000E+00  0.0000000E+00  0.4599082E+10 -0.8858829E+12  0.3385933E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.1439437E+09  0.8056286E+09  0.2240452E+11  0.1435348E+16  0.8292718E+10  0.0000000E+00  0.0000000E+00  0.9329089E+10 -0.2046396E+13  0.7875094E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.1175280E+09  0.1898149E+10  0.3831009E+11  0.2083851E+16  0.1745249E+11  0.0000000E+00  0.0000000E+00  0.2194810E+11 -0.3508938E+13  0.1805916E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.3549314E+08  0.3378851E+10  0.5681569E+11  0.2723076E+16  0.3042439E+11  0.0000000E+00  0.0000000E+00  0.3675199E+11 -0.5208016E+13  0.3179366E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04 -0.1009609E+09  0.5131837E+10  0.7674430E+11  0.3322880E+16  0.4708566E+11  0.0000000E+00  0.0000000E+00  0.5198314E+11 -0.7033903E+13  0.4804378E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04 -0.1519994E+09  0.6672483E+10  0.1142473E+12  0.5086474E+16  0.6933507E+11  0.0000000E+00  0.0000000E+00  0.7787274E+11 -0.1045888E+14  0.6279530E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.1044994E+09  0.8114659E+10  0.1352882E+12  0.5256958E+16  0.9526419E+11  0.0000000E+00  0.0000000E+00  0.9148344E+11 -0.1236039E+14  0.7557217E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.9349894E+08  0.9339088E+10  0.1532350E+12  0.5474048E+16  0.1227696E+12  0.0000000E+00  0.0000000E+00  0.1023413E+12 -0.1398368E+14  0.8677801E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.3625493E+10  0.8126189E+10  0.1356412E+12  0.6082323E+16  0.1332775E+12  0.0000000E+00  0.0000000E+00  0.7496314E+11 -0.1164031E+14  0.7149278E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03  0.1279604E+10  0.8398862E+10  0.1581768E+12  0.5526776E+16  0.1540855E+12  0.0000000E+00  0.0000000E+00  0.7165684E+11 -0.1366912E+14  0.7420787E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03 -0.7975992E+09  0.8614479E+10  0.1714417E+12  0.5314751E+16  0.1778635E+12  0.0000000E+00  0.0000000E+00  0.6765526E+11 -0.1488670E+14  0.7650666E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03 -0.1146670E+11  0.8641327E+10  0.2685512E+12  0.1443486E+17  0.2121029E+12  0.0000000E+00  0.0000000E+00  0.1666386E+11 -0.2037219E+14  0.6768178E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03 -0.1568848E+11  0.7989913E+10  0.3042638E+12  0.1132928E+17  0.2585991E+12  0.0000000E+00  0.0000000E+00  0.1087881E+11 -0.2328734E+14  0.6413255E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03 -0.1874710E+11  0.7605246E+10  0.3158830E+12  0.9624015E+16  0.3030160E+12  0.0000000E+00  0.0000000E+00  0.1000154E+11 -0.2445882E+14  0.6228402E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03 -0.8631452E+10 -0.8152208E+09  0.2429949E+12  0.3729728E+17  0.2780421E+12  0.0000000E+00  0.0000000E+00 -0.6041909E+11 -0.1422785E+14 -0.5784705E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1700000E-03 -0.1349784E+11 -0.5880605E+09  0.4005745E+12  0.2813677E+17  0.3356772E+12  0.0000000E+00  0.0000000E+00 -0.5005636E+11 -0.2264529E+14 -0.3804561E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1800000E-03 -0.1681361E+11 -0.3958637E+09  0.4717023E+12  0.2289292E+17  0.4134919E+12  0.0000000E+00  0.0000000E+00 -0.4170673E+11 -0.2700041E+14 -0.2260063E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1900000E-03 -0.6524532E+10 -0.1360142E+10  0.2866400E+12  0.4639957E+17  0.3774294E+12  0.0000000E+00  0.0000000E+00 -0.1612106E+11  0.1222467E+13 -0.5152318E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-03 -0.9761448E+10 -0.1026275E+10  0.4871969E+12  0.3745746E+17  0.4459466E+12  0.0000000E+00  0.0000000E+00 -0.2088337E+11  0.1418710E+13 -0.2919822E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2100000E-03 -0.1207892E+11 -0.8126363E+09  0.5951124E+12  0.3212062E+17  0.5476280E+12  0.0000000E+00  0.0000000E+00 -0.2170099E+11  0.2597146E+12 -0.1631670E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
