 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.7253942E+07  0.2388857E+08  0.6600921E+09  0.7510238E+14  0.1271123E+09  0.0000000E+00  0.0000000E+00  0.3554363E+09 -0.6027532E+11  0.2287685E+10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.2564314E+08  0.1079449E+09  0.2993644E+10  0.2411303E+15  0.8471821E+09  0.0000000E+00  0.0000000E+00  0.1419470E+10 -0.2734207E+12  0.1045041E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.4442707E+08  0.2486508E+09  0.6914976E+10  0.4430086E+15  0.2559481E+10  0.0000000E+00  0.0000000E+00  0.2879349E+10 -0.6316038E+12  0.2430585E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.5368448E+08  0.4832939E+09  0.1173171E+11  0.6383765E+15  0.5373571E+10  0.0000000E+00  0.0000000E+00  0.4124641E+10 -0.1077241E+13  0.4607732E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.5504642E+08  0.7666098E+09  0.1739968E+11  0.8338017E+15  0.9367335E+10  0.0000000E+00  0.0000000E+00  0.5437271E+10 -0.1599035E+13  0.7224067E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04  0.4765873E+08  0.1082101E+10  0.2356561E+11  0.1018404E+16  0.1451886E+11  0.0000000E+00  0.0000000E+00  0.6631739E+10 -0.2164071E+13  0.1012296E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04  0.1873671E+09  0.1308343E+10  0.2973504E+11  0.1215524E+16  0.2065585E+11  0.0000000E+00  0.0000000E+00  0.1106514E+11 -0.2734489E+13  0.1252269E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.1043776E+09  0.1721076E+10  0.3587592E+11  0.1362394E+16  0.2778882E+11  0.0000000E+00  0.0000000E+00  0.1259277E+11 -0.3301173E+13  0.1635344E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.5080328E+07  0.2093839E+10  0.4178114E+11  0.1496539E+16  0.3570549E+11  0.0000000E+00  0.0000000E+00  0.1364611E+11 -0.3845107E+13  0.1990171E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.8390345E+08  0.3021243E+10  0.5735761E+11  0.2195386E+16  0.4559747E+11  0.0000000E+00  0.0000000E+00  0.1618996E+11 -0.5280772E+13  0.2736008E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03  0.2751200E+09  0.3087180E+10  0.6260460E+11  0.2117473E+16  0.5627717E+11  0.0000000E+00  0.0000000E+00  0.2054466E+11 -0.5743881E+13  0.2794862E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03  0.3181535E+09  0.3133057E+10  0.6619394E+11  0.2085630E+16  0.6676152E+11  0.0000000E+00  0.0000000E+00  0.2297959E+11 -0.6059328E+13  0.2841264E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03  0.2085548E+10  0.2347534E+10  0.4713009E+11  0.2010646E+16  0.6649015E+11  0.0000000E+00  0.0000000E+00  0.1711407E+11 -0.4085195E+13  0.2114746E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03  0.1007972E+10  0.2392001E+10  0.5539576E+11  0.1813725E+16  0.7132429E+11  0.0000000E+00  0.0000000E+00  0.1862094E+11 -0.4838725E+13  0.2163506E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
