 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Part data
  time,        LorFor-x,   LorFor-y,   LorFor-z,   JHEnergy,   MagEnergy,  KinEnergy,  PlasEnergy, LorTor-x,   LorTor-y,   LorTor-z,   SurFor-x,   SurFor-y,   SurFor-z,   SurTor-x,   SurTor-y,   SurTor-z,  
  0.1000000E-04  0.5060807E+09  0.9221377E+09  0.1806967E+09  0.7037262E+15  0.1972034E+10  0.0000000E+00  0.0000000E+00  0.7706725E+09 -0.1156614E+10  0.1224699E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-04  0.1742460E+10  0.3186749E+10  0.6852111E+09  0.2052538E+16  0.9153678E+10  0.3207010E+06  0.1051308E+07  0.2109358E+10 -0.3749044E+10  0.4258595E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000E-04  0.3412746E+10  0.5788207E+10  0.1337983E+10  0.3524458E+16  0.2090655E+11  0.9582478E+07  0.1328317E+08  0.2390351E+10 -0.6262036E+10  0.7773809E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000E-04  0.5598232E+10  0.5684247E+10  0.1898590E+10  0.4454957E+16  0.3402982E+11  0.7878752E+08  0.4877973E+08  0.2216506E+11 -0.1618212E+11  0.1015459E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000E-04  0.7981252E+10  0.6001469E+10  0.2354567E+10  0.5424711E+16  0.4885899E+11  0.3619540E+09  0.1027341E+09  0.3484906E+11 -0.2754858E+11  0.1161714E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000E-04  0.1044995E+11  0.6594234E+10  0.2693512E+10  0.6304814E+16  0.6491092E+11  0.1178687E+10  0.1790493E+09  0.4037351E+11 -0.3811955E+11  0.1240852E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000E-04  0.1518222E+11  0.1040046E+11  0.2543510E+10  0.7267168E+16  0.8082829E+11  0.3026627E+10  0.2704717E+09  0.8939009E+11 -0.3251831E+11  0.1212198E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000E-04  0.1877686E+11  0.1222348E+11  0.2604951E+10  0.7643112E+16  0.9713595E+11  0.7033845E+10  0.3757650E+09  0.9669892E+11 -0.3158232E+11  0.1237810E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000E-04  0.2180056E+11  0.1349058E+11  0.2607873E+10  0.8018669E+16  0.1127033E+12  0.1491560E+11  0.4818090E+09  0.9794843E+11 -0.2978564E+11  0.1247411E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000E-03  0.1969210E+11  0.8839116E+10  0.3948395E+10  0.1144840E+17  0.1364442E+12  0.2817801E+11  0.5813055E+09  0.4886658E+11 -0.6102033E+11  0.4458879E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1100000E-03  0.1929643E+11  0.9302834E+10  0.2603750E+10  0.1019731E+17  0.1597044E+12  0.4608753E+11  0.7941753E+09  0.4934978E+11 -0.4655006E+11  0.4904073E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1200000E-03  0.2191276E+11  0.9502719E+10  0.1786503E+10  0.9834688E+16  0.1768585E+12  0.6688538E+11  0.8851555E+09  0.4804012E+11 -0.3686363E+11  0.5290599E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1300000E-03  0.4733640E+11  0.1252492E+11  0.4604622E+10  0.1547501E+17  0.2199587E+12  0.9299827E+11  0.9716612E+09  0.1024791E+11 -0.4900557E+11  0.8184706E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1400000E-03  0.4881459E+11  0.1122723E+11  0.4419187E+10  0.1335851E+17  0.2502034E+12  0.1464403E+12  0.2556528E+10  0.1006809E+11 -0.4004507E+11  0.7924893E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000E-03  0.5165246E+11  0.1029221E+11  0.3889658E+10  0.1237238E+17  0.2701053E+12  0.2411896E+12  0.2444343E+10  0.1132105E+11 -0.2982193E+11  0.7345249E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1600000E-03  0.1257223E+12  0.1759385E+11 -0.3616333E+10  0.3197813E+17  0.4012937E+12  0.3652313E+12  0.2485266E+10  0.4378674E+11  0.5992991E+11  0.1609808E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1700000E-03  0.1178030E+12  0.1640000E+11 -0.3515406E+10  0.2566034E+17  0.4723623E+12  0.6445316E+12  0.1168717E+11  0.4078759E+11  0.6018310E+11  0.1422418E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1800000E-03  0.1113730E+12  0.1476368E+11 -0.3008631E+10  0.2208666E+17  0.5035164E+12  0.1159312E+13  0.1092048E+11  0.3351369E+11  0.5405743E+11  0.1233022E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1900000E-03  0.2784349E+12  0.1240869E+11 -0.1656376E+10  0.5906975E+17  0.7697828E+12  0.1781841E+13  0.1027912E+11 -0.7229543E+11  0.4581036E+11  0.2018215E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E-03  0.2634148E+12  0.1067166E+11 -0.1824444E+10  0.4752796E+17  0.8912857E+12  0.3120887E+13  0.5046308E+11 -0.7072049E+11  0.4130116E+11  0.1770203E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2100000E-03  0.2522244E+12  0.9346596E+10 -0.1796237E+10  0.4131214E+17  0.9469169E+12  0.5648922E+13  0.4287530E+11 -0.6414725E+11  0.3893203E+11  0.1565780E+12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2200000E-03  0.2900675E+12 -0.1120345E+11 -0.4482966E+10  0.5650707E+17  0.1084163E+13  0.8743974E+13  0.3941273E+11  0.4548985E+11  0.5238248E+11 -0.7864626E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2300000E-03  0.2697203E+12 -0.1048697E+11 -0.3415797E+10  0.4721573E+17  0.1124787E+13  0.1268296E+14  0.5888990E+11  0.4099402E+11  0.3765740E+11 -0.7749491E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2400000E-03  0.2524445E+12 -0.9188326E+10 -0.2663785E+10  0.4077600E+17  0.1123695E+13  0.1757550E+14  0.4764320E+11  0.3361566E+11  0.2652512E+11 -0.6647275E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2500000E-03  0.2237184E+12 -0.7179154E+10 -0.2922646E+10  0.3795116E+17  0.1122367E+13  0.2287449E+14  0.4174477E+11  0.3370095E+11  0.3032522E+11 -0.3354923E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2600000E-03  0.2081098E+12 -0.6434780E+10 -0.2532641E+10  0.3397356E+17  0.1095718E+13  0.2829367E+14  0.4079156E+11  0.2859156E+11  0.2653188E+11 -0.2860508E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2700000E-03  0.1977957E+12 -0.5954585E+10 -0.2278910E+10  0.3097525E+17  0.1062224E+13  0.3370496E+14  0.3302682E+11  0.2440695E+11  0.2406482E+11 -0.2699736E+11  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
